"Run ID" RA_PNT DEC_PNT Exposure[s] ALT_PNT AZ_PNT TSTART[MJD] SRC_NAME NSB_TUNING POINT/FULL_ENCLOSURE FILENAME
19464 14.12135698728962 64.51231912503782 60616.064623183105 47.88452720931681 338.46656632668146 60616.064623183105 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19464.fits
19465 14.122951284586177 63.01331959859422 60616.07852525829 47.02407860802983 334.69247791492126 60616.07852525829 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19465.fits
19465 14.122950423355451 63.01331943576226 60616.07852525829 47.02450285072466 334.692886799692 60616.07852525829 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19465.fits
19465 14.122950423355451 63.01331943576226 60616.07852525829 47.02450285072466 334.692886799692 60616.07852525829 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19465.fits
19467 108.38484010753503 59.13148867171014 60616.10604460291 47.323611801343645 31.933856464100348 60616.10604460291 RGB_J0710+591 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19467.fits
19468 106.82824243446845 59.13077245534111 60616.12019986243 50.27889173403709 29.41568704694999 60616.12019986243 RGB_J0710+591 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19468.fits
19469 107.6101850407175 59.53257455081405 60616.13399723843 51.82811159897101 26.846074075891142 60616.13399723843 RGB_J0710+591 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19469.fits
19470 107.61305365355831 58.73241718964749 60616.1482383871 54.308491665924 24.951816149212817 60616.1482383871 RGB_J0710+591 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19470.fits
19471 108.39362896509664 59.129900927380234 60616.16220053876 54.74772991412348 23.215074324045403 60616.16220053876 RGB_J0710+591 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19471.fits
19472 83.28091677034465 21.78624702348371 60616.16581853409 83.01820581686184 184.45133270102653 60616.16581853409 Crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19472.fits
19473 83.98844096929169 22.24502660229849 60616.16899872878 82.84810481397625 202.78385804129468 60616.16899872878 Crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19473.fits
19474 83.28279073134092 21.786379884660047 60616.18311396296 79.43889622315896 230.18495223468358 60616.18311396296 Crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19474.fits
19475 83.9906857101756 22.245157142767873 60616.19725242734 76.43470201531281 244.12071480222835 60616.19725242734 Crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19475.fits
19476 83.28511465632809 21.786632152877136 60616.21141870125 71.47408189687151 252.1710983790658 60616.21141870125 Crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19476.fits
19477 83.99307356772289 22.24549777396876 60616.22555312962 67.96381496425403 258.1577677553749 60616.22555312962 Crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19477.fits
19478 83.28775479311815 21.78713886854106 60616.239632413686 62.46070750332241 262.1314705411738 60616.239632413686 Crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241101/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19478.fits
19479 304.5676118254098 43.849828990721555 60616.825176256105 69.46567406786676 322.2734485952922 60616.825176256105 WR140 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19479.fits
19479 304.567611843566 43.84982899076766 60616.825176256105 69.46565704112932 322.27340646490586 60616.825176256105 WR140 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19479.fits
19479 304.567611843566 43.84982899076766 60616.825176256105 69.46565704112932 322.27340646490586 60616.825176256105 WR140 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19479.fits
19483 304.57412104338783 43.85095379470912 60616.874142845234 56.851961202403906 307.4013056472483 60616.874142845234 WR140 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19483.fits
19483 304.57412077587367 43.850953731810385 60616.874142845234 56.85245619085216 307.40154671663896 60616.874142845234 WR140 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19483.fits
19483 304.57412077587367 43.850953731810385 60616.874142845234 56.85245619085216 307.40154671663896 60616.874142845234 WR140 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19483.fits
19490 15.796411418939709 63.75086007191558 60616.96477366016 54.84703349562676 57.86735042374077 60616.96477366016 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19490.fits
19490 15.79641075340491 63.75086043368925 60616.9647736605 54.84702064001269 57.76368531465557 60616.9647736605 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19490.fits
19490 15.79641075340491 63.75086043368925 60616.9647736605 54.84702064001269 57.76368531465557 60616.9647736605 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19490.fits
19492 14.106647254813398 64.5107571576724 60616.992696715155 53.530274279587125 352.6966511487713 60616.992696715155 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19492.fits
19492 14.106646920623142 64.51075716320085 60616.992696715155 53.53031775148191 352.69693563575123 60616.992696715155 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19492.fits
19492 14.106646920623142 64.51075716320085 60616.992696715155 53.53031775148191 352.69693563575123 60616.992696715155 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19492.fits
19493 14.108953179365827 63.011430640434824 60617.00658434224 54.221621197380564 348.32206486497086 60617.00658434224 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19493.fits
19493 14.108952497807941 63.01143060759633 60617.00658435054 54.22183017852909 348.32289280721056 60617.00658435054 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19493.fits
19493 14.108952497807941 63.01143060759633 60617.00658435054 54.22183017852909 348.32289280721056 60617.00658435054 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19493.fits
19494 15.807580002690425 63.75133302277251 60617.02053070539 52.92635188102603 346.61733745416404 60617.02053070539 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19494.fits
19494 15.807579761923215 63.75133299545042 60617.02053070539 52.92641325601744 346.6175432907264 60617.02053070539 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19494.fits
19494 15.807579761923215 63.75133299545042 60617.02053070539 52.92641325601744 346.6175432907264 60617.02053070539 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19494.fits
19495 12.419326962335116 63.75183469707064 60617.034363252766 50.90371399403449 341.6165985471636 60617.034363252766 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19495.fits
19495 12.419326964539973 63.75183469725039 60617.034363252766 50.90371721472751 341.61660624851277 60617.034363252766 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19495.fits
19495 12.419326964539973 63.75183469725039 60617.034363252766 50.90371721472751 341.61660624851277 60617.034363252766 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19495.fits
19496 14.118395976909534 64.51186755743088 60617.048271952 49.386214721533506 340.6836124252665 60617.048271952 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19496.fits
19496 14.118396325397066 64.51186760421277 60617.048271952 49.386033299108114 340.6833079998861 60617.048271952 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19496.fits
19496 14.118396325397066 64.51186760421277 60617.048271952 49.386033299108114 340.6833079998861 60617.048271952 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19496.fits
19497 14.120059735180561 63.012786380645295 60617.062238393984 48.812665190561596 336.6934077050818 60617.062238393984 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19497.fits
19497 14.120059220608336 63.012786286914015 60617.062238393984 48.812943900076085 336.6937517906218 60617.062238393984 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19497.fits
19497 14.120059220608336 63.012786286914015 60617.062238393984 48.812943900076085 336.6937517906218 60617.062238393984 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19497.fits
19498 15.819210333527911 63.7529256478482 60617.07614684467 47.19962231108113 336.20246597682274 60617.07614684467 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19498.fits
19498 15.81920898100483 63.752925417213966 60617.07614684467 47.20031460535013 336.20321990753473 60617.07614684467 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19498.fits
19498 15.81920898100483 63.752925417213966 60617.07614684467 47.20031460535013 336.20321990753473 60617.07614684467 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19498.fits
19499 12.43064680068073 63.753829626996854 60617.08997079819 44.445030947337735 333.70174818449846 60617.08997079819 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19499.fits
19499 12.430646478896323 63.753829573570876 60617.08997079819 44.44527127057981 333.70192886734037 60617.08997079819 1LHAASO_J0056+6346u 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19499.fits
19499 12.430646478896323 63.753829573570876 60617.08997079819 44.44527127057981 333.70192886734037 60617.08997079819 1LHAASO_J0056+6346u 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19499.fits
19500 28.191279905180753 18.980750321477522 60617.10083393909 58.49868873104757 259.5665104261404 60617.10083393909 grb_alert_01709115349 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19500.fits
19502 28.192921587838693 18.981219451974233 60617.109033888206 54.00133795730433 263.07406209703686 60617.109033888206 grb_alert_01709115349 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19502.fits
19503 27.348852067174477 18.981823804406975 60617.12312599141 48.867934341253736 266.50129495952467 60617.12312599141 grb_alert_01709115349 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19503.fits
19505 83.98694656992645 22.24502475578612 60617.150410431444 82.65253317144419 152.11803147744098 60617.150410431444 Crab 0.38 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut1005/nsb_tuning_0.38/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.38/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19505.fits
19506 83.2811225590229 21.78630785515039 60617.15896320553 82.85716387532143 188.1430354865813 60617.15896320553 Crab 0.38 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut1005/nsb_tuning_0.38/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.38/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19506.fits
19509 83.9912504264853 22.2452124598794 60617.20145083095 74.44845083158975 248.70523806406976 60617.20145083095 Crab 0.38 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut1005/nsb_tuning_0.38/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.38/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19509.fits
19510 83.28569860873401 21.78671918568177 60617.21555533786 69.4105026847258 255.07707304597497 60617.21555533786 Crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19510.fits
19511 83.99369724522708 22.245618174376535 60617.229716476075 65.79049824874507 260.3481685574811 60617.229716476075 Crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19511.fits
19512 83.28806162900239 21.787205870921394 60617.24385940908 61.25269275355252 263.1204913749694 60617.24385940908 Crab 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241102/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19512.fits
19513 305.1235144110171 44.251141136191364 60617.82595419143 67.8487801837684 320.071328444689 60617.82595419143 WR140 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241103/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19513.fits
19513 305.12351420661264 44.25114113578249 60617.82595419143 67.84915626753973 320.07212238880334 60617.82595419143 WR140 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241103/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19513.fits
19513 305.12351420661264 44.25114113578249 60617.82595419143 67.84915626753973 320.07212238880334 60617.82595419143 WR140 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241103/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19513.fits
19514 305.1249039998357 43.45153916785355 60617.83809246387 65.39001442103134 313.5833197166573 60617.83809246387 WR140 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241103/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19514.fits
19514 305.1249035602363 43.45153910591818 60617.83809246387 65.39081234033327 313.5843861539106 60617.83809246387 WR140 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241103/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19514.fits
19514 305.1249035602363 43.45153910591818 60617.83809246387 65.39081234033327 313.5843861539106 60617.83809246387 WR140 0.22 point /pnfs/cta.cscs.ch/lst/DL3/20241103/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/point/ring-wobble/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19514.fits
19515 305.6813607280526 43.85037953753519 60617.85221952382 62.355269864854606 311.1920538121783 60617.85221952382 WR140 0.22 full-enclosure /pnfs/cta.cscs.ch/lst/DL3/20241103/v0.10/tailcut84/nsb_tuning_0.22/0.10.18/std/20250212_v0.10.17_allsky_interp_dl2_irfs_nsb_0.22/src_indep/full-enclosure/diffuse/gheff0.9_thetacont0.7/irf_interp/dl3_LST-1.Run19515.fits
